"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.537770750E0,2.320066214E0,4.397618771E0,1.671327353E0,5.245483124E0
4.539765750E0,2.376265764E0,4.386012554E0,1.779450417E0,5.296242903E0
4.541765596E0,2.427578449E0,4.381125450E0,1.890627980E0,5.353678315E0
4.543763904E0,2.450791359E0,4.378682137E0,1.949270964E0,5.383204699E0
4.545763481E0,2.495995283E0,4.365853786E0,2.067778826E0,5.437497679E0
4.547761866E0,2.551584244E0,4.345084667E0,2.181399822E0,5.490796673E0
4.549785981E0,2.587625265E0,4.323093414E0,2.234544992E0,5.511636101E0
4.551781596E0,2.667648554E0,4.257119656E0,2.348165989E0,5.545565803E0
4.553781712E0,2.695748329E0,4.238793850E0,2.401311398E0,5.567829809E0
4.555779712E0,2.749504566E0,4.183205128E0,2.506380081E0,5.598296313E0
4.557779327E0,2.792876005E0,4.128838062E0,2.603507757E0,5.623674312E0
4.559777366E0,2.808147430E0,4.104403496E0,2.651766062E0,5.635927900E0
4.561776981E0,2.844188690E0,4.148996830E0,2.777604342E0,5.746187421E0
4.563774981E0,2.841745138E0,4.138000965E0,2.893668652E0,5.794125101E0
4.565774289E0,2.848464727E0,4.126394749E0,2.946202993E0,5.815582258E0
4.567772096E0,2.855184078E0,4.105014324E0,3.051271915E0,5.857770824E0
4.569804212E0,2.837469101E0,4.095240593E0,3.156951666E0,5.898183639E0
4.571799096E0,2.814256191E0,4.094018936E0,3.214983702E0,5.917528974E0
4.573798712E0,2.728124142E0,4.102571011E0,3.338378668E0,5.951346264E0
4.575803173E0,2.618779421E0,4.102571011E0,3.462995052E0,5.973393448E0
4.577802481E0,2.554638386E0,4.105014324E0,3.532022953E0,5.987696220E0
4.579800519E0,2.406809092E0,4.119675159E0,3.663358927E0,6.015367989E0
4.581800058E0,2.212553978E0,4.165490150E0,3.784310102E0,6.047123800E0
4.583798173E0,2.106874228E0,4.185037613E0,3.843564034E0,6.060234592E0
4.585797904E0,1.897958279E0,4.200309277E0,3.963293791E0,6.078860199E0
4.587796289E0,1.693929315E0,4.182594299E0,4.072027683E0,6.078231737E0
4.589814712E0,1.594358325E0,4.177707195E0,4.117231846E0,6.078389092E0
4.591809442E0,1.404379249E0,4.180150986E0,4.193589687E0,6.085403668E0
4.593808404E0,1.241278172E0,4.201530933E0,4.247956753E0,6.102357762E0
4.595805981E0,1.164309144E0,4.221689701E0,4.273002625E0,6.118564468E0
4.597805942E0,1.039081812E0,4.271169662E0,4.324315071E0,6.166221058E0
4.599804096E0,9.871582389E-1,4.293771744E0,4.350582123E0,6.191810881E0
4.601803481E0,8.949176073E-1,4.381736279E0,4.393953800E0,6.269555035E0
4.603801558E0,8.155050874E-1,4.514294147E0,4.435492516E0,6.381026097E0
4.605801058E0,7.806857824E-1,4.576602459E0,4.444655418E0,6.427263970E0
4.607799442E0,7.128797174E-1,4.684725761E0,4.469700813E0,6.514067724E0
4.609814365E0,6.450737119E-1,4.861265659E0,4.500854969E0,6.656254154E0
4.611809673E0,6.151412725E-1,4.954117298E0,4.509407043E0,6.727289861E0
4.613808942E0,5.693264008E-1,5.195408821E0,4.506352901E0,6.900987019E0
4.615807365E0,5.351179838E-1,5.495954514E0,4.481918335E0,7.111923736E0
4.617807211E0,5.326744914E-1,5.660888195E0,4.464814186E0,7.229381923E0
4.619805519E0,5.283984542E-1,5.969985962E0,4.414112091E0,7.443408014E0
4.621805558E0,5.351179838E-1,6.295577049E0,4.353636742E0,7.672991237E0
4.623810750E0,5.400048494E-1,6.464787006E0,4.316373825E0,7.792057448E0
4.625810442E0,5.503895879E-1,6.780604362E0,4.241237164E0,8.016708607E0
4.627808635E0,5.607742667E-1,7.115969181E0,4.170377254E0,8.267014673E0
4.629843173E0,5.613851547E-1,7.290676594E0,4.128838062E0,8.397405685E0
4.631838058E0,5.510004759E-1,7.632761002E0,4.028045654E0,8.647993630E0
4.633837596E0,5.351179838E-1,7.973624229E0,3.905261517E0,8.894723274E0
4.635836096E0,5.235115290E-1,8.115345001E0,3.836844683E0,8.991900018E0
4.637835750E0,4.917465150E-1,8.413447380E0,3.706119537E0,9.206695036E0
4.639834481E0,4.599815309E-1,8.662069321E0,3.588222504E0,9.387138470E0
4.641834404E0,4.379903674E-1,8.776301384E0,3.539964199E0,9.473470751E0
4.643832750E0,3.872885704E-1,8.954062462E0,3.462995052E0,9.608202836E0
4.645832211E0,3.280346394E-1,9.098837852E0,3.406184673E0,9.721036520E0
4.647830711E0,2.913827300E-1,9.175806999E0,3.378695726E0,9.782429289E0
4.649855442E0,2.089159191E-1,9.295536041E0,3.333491564E0,9.877388428E0
4.651851365E0,1.423316002E-1,9.351736069E0,3.310278654E0,9.921349230E0
4.653851019E0,1.142318025E-1,9.352957726E0,3.314554930E0,9.923564959E0
4.655849750E0,6.597344577E-2,9.267436981E0,3.372586966E0,9.862255499E0
4.657849673E0,4.825835302E-2,9.199630737E0,3.425121546E0,9.816669098E0
4.659847634E0,4.703662544E-2,9.071349144E0,3.571729183E0,9.749299313E0
4.661847673E0,8.918632567E-2,8.889310837E0,3.799581766E0,9.667710326E0
4.663845827E0,1.215621829E-1,8.772025108E0,3.953519821E0,9.622552720E0
4.665845634E0,1.863138974E-1,8.544172287E0,4.278500080E0,9.557361345E0
4.667844019E0,2.553416789E-1,8.374351501E0,4.602869511E0,9.559360343E0
4.669863173E0,2.840523422E-1,8.359080315E0,4.751920700E0,9.619545716E0
4.671858942E0,3.084869385E-1,8.490415573E0,5.013981819E0,9.865208284E0
4.673859173E0,2.663372457E-1,8.809288025E0,5.249775887E0,1.025839353E1
4.675857827E0,2.309070677E-1,9.018203735E0,5.362174988E0,1.049448604E1
4.677858057E0,1.185078546E-1,9.516058922E0,5.610797405E0,1.104764541E1
4.679856750E0,-4.092797264E-2,1.013914108E1,5.867360592E0,1.171451140E1
4.681856634E0,-1.276708394E-1,1.047145176E1,5.990144730E0,1.206438708E1
4.683855211E0,-3.573561609E-1,1.097358322E1,6.233880043E0,1.262570761E1
4.685855134E0,-6.267477274E-1,1.153130341E1,6.494108200E0,1.324904571E1
4.687854019E0,-7.788531780E-1,1.182268620E1,6.635218143E0,1.357971432E1
4.689883288E0,-1.102611780E0,1.232054138E1,6.981578827E0,1.420401125E1
4.691878711E0,-1.441641927E0,1.277258110E1,7.366424084E0,1.481490341E1
4.693878480E0,-1.596190929E0,1.293262768E1,7.574728966E0,1.507239872E1
4.695876596E0,-1.898569226E0,1.321729088E1,8.011497498E0,1.557194385E1
4.697917057E0,-2.166738987E0,1.354654789E1,8.431773186E0,1.610274873E1
4.699912673E0,-2.298074961E0,1.372003365E1,8.637634277E0,1.637465107E1
4.701912557E0,-2.532647371E0,1.409815884E1,9.045082092E0,1.694065806E1
4.703911096E0,-2.730567694E0,1.462289238E1,9.448252678E0,1.762255544E1
4.705910942E0,-2.844799519E0,1.488617516E1,9.620516777E0,1.795119601E1
4.707909442E0,-3.084869385E0,1.545550156E1,9.891740799E0,1.860740400E1
4.709928980E0,-3.433673620E0,1.593014431E1,1.009332657E1,1.916859028E1
4.711924942E0,-3.645643711E0,1.611645699E1,1.014891529E1,1.939152870E1
4.713924673E0,-4.179540157E0,1.620258904E1,1.021366692E1,1.960386287E1
4.715922596E0,-4.481307507E0,1.615616417E1,1.021794319E1,1.963441165E1
4.717922365E0,-5.076290131E0,1.588982677E1,1.020022774E1,1.955249248E1
4.719927365E0,-5.596747398E0,1.541457367E1,1.014525032E1,1.928363988E1
4.721926480E0,-5.783672333E0,1.508409595E1,1.014586067E1,1.907666913E1
4.723924173E0,-5.980981827E0,1.442497158E1,1.020206070E1,1.865298880E1
4.725923057E0,-6.006638050E0,1.373774815E1,1.025581646E1,1.816554970E1
4.727921403E0,-5.976705551E0,1.344086838E1,1.026375771E1,1.793662940E1
4.729959903E0,-5.915618896E0,1.297233391E1,1.021427822E1,1.753874207E1
4.731954903E0,-5.897293091E0,1.266079330E1,1.009210491E1,1.723149252E1
4.733954365E0,-5.896682262E0,1.255144787E1,1.000841618E1,1.710199110E1
4.735952557E0,-5.922949314E0,1.238895798E1,9.828210831E0,1.688672071E1
4.737952019E0,-5.922949314E0,1.225090218E1,9.629069328E0,1.666988029E1
4.739950173E0,-5.916840553E0,1.220081139E1,9.519723892E0,1.656785875E1
4.741949942E0,-5.879578114E0,1.210062981E1,9.270490646E0,1.633819688E1
4.743948519E0,-5.814826488E0,1.197845650E1,9.035918236E0,1.609171978E1
4.745948596E0,-5.772065639E0,1.189232445E1,8.923519135E0,1.594908512E1
4.747947365E0,-5.653557777E0,1.163820457E1,8.723155975E0,1.560461379E1
4.749981942E0,-5.507561207E0,1.132360935E1,8.545393944E0,1.521778949E1
4.751977134E0,-5.426315784E0,1.115378857E1,8.454985619E0,1.501128523E1
4.753977134E0,-5.256495476E0,1.079276752E1,8.284554482E0,1.458589793E1
4.755975480E0,-5.086674690E0,1.043602180E1,8.127562523E0,1.417187648E1
4.757975288E0,-4.999931812E0,1.025581646E1,8.053647041E0,1.396575526E1
4.759973788E0,-4.824613571E0,9.907623291E0,7.914370060E0,1.356742971E1
4.761973903E0,-4.657236576E0,9.573479652E0,7.775092602E0,1.318307362E1
4.763972365E0,-4.580267429E0,9.410989761E0,7.710951805E0,1.300016753E1
4.765972172E0,-4.427551270E0,9.115942001E0,7.608326435E0,1.267242045E1
4.767977711E0,-4.279110909E0,8.841663361E0,7.543574810E0,1.238512503E1
4.769991826E0,-4.202753067E0,8.712771416E0,7.525249004E0,1.225581053E1
4.771987172E0,-4.000556469E0,8.488583565E0,7.509977341E0,1.201916231E1
4.773987096E0,-3.841731548E0,8.391455650E0,7.504479408E0,1.189506790E1
4.775985596E0,-3.465438604E0,8.142833710E0,7.515475273E0,1.161022713E1
4.777986057E0,-3.090367317E0,7.900930882E0,7.500203609E0,1.132378617E1
4.779984480E0,-2.933985710E0,7.806246758E0,7.476990700E0,1.120049778E1
4.781984326E0,-2.648100853E0,7.751268864E0,7.428732395E0,1.105805915E1
4.783983095E0,-2.382374525E0,7.855727196E0,7.436673641E0,1.107665441E1
4.785983365E0,-2.238210201E0,7.966904640E0,7.469049454E0,1.114754925E1
4.787982172E0,-1.993864179E0,8.151996613E0,7.586946487E0,1.131336820E1
4.790002865E0,-1.835650086E0,8.271726608E0,7.742716789E0,1.147783671E1
4.791998672E0,-1.792278647E0,8.313264847E0,7.826405525E0,1.155747631E1
4.793999211E0,-1.767233133E0,8.343197823E0,7.975456715E0,1.167647090E1
4.795998134E0,-1.811215401E0,8.314486504E0,8.087856293E0,1.173987251E1
4.797998403E0,-1.845423937E0,8.282111168E0,8.129394531E0,1.175100040E1
4.799997365E0,-1.966375232E0,8.184983253E0,8.175820351E0,1.173476122E1
4.801997557E0,-2.130087137E0,8.045705795E0,8.173987389E0,1.166553568E1
4.803996826E0,-2.224160433E0,7.965682983E0,8.166657448E0,1.162296386E1
4.805996826E0,-2.394591808E0,7.854505539E0,8.138557434E0,1.156129077E1
4.807995134E0,-2.510045290E0,7.819075108E0,8.073195457E0,1.151584768E1
4.810026826E0,-2.551584244E0,7.834346771E0,8.025547981E0,1.150204294E1
4.812069595E0,-2.602896690E0,7.908261299E0,7.898487568E0,1.147613933E1
4.814053442E0,-2.653598547E0,7.986452103E0,7.735997677E0,1.143112691E1
4.816059134E0,-2.678644180E0,8.014552116E0,7.643146038E0,1.139411522E1
4.818058980E0,-2.739119768E0,8.063421249E0,7.435451984E0,1.130519728E1
4.820057403E0,-2.792876005E0,8.101905823E0,7.230812073E0,1.121274621E1
4.822056865E0,-2.815477848E0,8.117177010E0,7.131240845E0,1.116557540E1
4.824054903E0,-2.841745138E0,8.136114120E0,6.960198402E0,1.107773579E1
4.826054634E0,-2.827695131E0,8.119621277E0,6.873455524E0,1.100765644E1
4.828052480E0,-2.806925774E0,8.128172874E0,6.699970245E0,1.090117553E1
4.830071980E0,-2.775160789E0,8.159327507E0,6.524651527E0,1.080958928E1
4.832067018E0,-2.690861464E0,8.119621277E0,6.437297821E0,1.070550271E1
4.834066441E0,-2.597398996E0,8.162381172E0,6.259536266E0,1.060908772E1
4.836064288E0,-2.481945515E0,8.224079132E0,6.086050510E0,1.052784602E1
4.838063518E0,-2.445904493E0,8.282721519E0,6.007859707E0,1.052047066E1
4.840061518E0,-2.310903311E0,8.305323601E0,5.866138935E0,1.042738031E1
4.842060864E0,-2.178956270E0,8.305934906E0,5.738468170E0,1.032794375E1
4.844058518E0,-2.083661318E0,8.243626595E0,5.681046963E0,1.022610965E1
4.846058095E0,-1.987755537E0,8.178874969E0,5.589416981E0,1.010379879E1
4.848055980E0,-1.922392964E0,8.065254211E0,5.514891624E0,9.957808485E0
4.850074941E0,-1.914451718E0,7.988284588E0,5.484959126E0,9.877377822E0
4.852070134E0,-1.901623487E0,7.853894234E0,5.423872471E0,9.732328555E0
4.854069557E0,-1.936442852E0,7.744549751E0,5.363396645E0,9.617374139E0
4.856067749E0,-1.970040441E0,7.711562634E0,5.331631660E0,9.579955832E0
4.858107595E0,-2.032959461E0,7.633372307E0,5.290703773E0,9.507515099E0
4.860102326E0,-2.126421928E0,7.579616070E0,5.288260460E0,9.483562025E0
4.862101595E0,-2.174680233E0,7.574118137E0,5.287038803E0,9.489429855E0
4.864107018E0,-2.334727049E0,7.627263546E0,5.279708385E0,9.565637471E0
4.866106249E0,-2.549751520E0,7.743327618E0,5.255884647E0,9.699725709E0
4.868104518E0,-2.671924591E0,7.810523033E0,5.234504223E0,9.774634803E0
4.870139249E0,-2.934596539E0,7.930252552E0,5.191133022E0,9.922128020E0
4.872134287E0,-3.228422880E0,8.040819168E0,5.144096375E0,1.007666684E1
4.874133595E0,-3.362202406E0,8.057923317E0,5.114163876E0,1.011875513E1
4.876131480E0,-3.668856621E0,8.073195457E0,5.052466393E0,1.020609673E1
4.878130980E0,-3.955963373E0,8.003556252E0,4.962669373E0,1.021443323E1
4.880128864E0,-4.098294735E0,7.935750484E0,4.918076038E0,1.019605941E1
4.882128634E0,-4.348138809E0,7.773260117E0,4.803844452E0,1.011962477E1
4.884126595E0,-4.451985836E0,7.672467709E0,4.740925312E0,1.005799739E1
4.886125864E0,-4.649906158E0,7.468438625E0,4.608978271E0,9.931862035E0
4.888123941E0,-4.809952736E0,7.274794102E0,4.469700813E0,9.799821422E0
4.890140903E0,-4.875315666E0,7.188662052E0,4.395786285E0,9.734911505E0
4.892135941E0,-4.973664761E0,7.025561333E0,4.249789715E0,9.599821134E0
4.894135287E0,-5.028031826E0,6.856962204E0,4.103181839E0,9.441140605E0
4.896133249E0,-5.040249348E0,6.790378094E0,4.032321453E0,9.368722669E0
4.898132518E0,-5.007873058E0,6.638272762E0,3.912591934E0,9.189876685E0
4.900130441E0,-4.897917747E0,6.420804501E0,3.821573019E0,8.934245857E0
4.902129480E0,-4.811785698E0,6.282138348E0,3.792862415E0,8.775212198E0
4.904127172E0,-4.547891617E0,5.900347233E0,3.768427610E0,8.348560492E0
4.906126287E0,-4.148386002E0,5.369505405E0,3.766595125E0,7.760665793E0
4.908123518E0,-3.930917740E0,5.117218018E0,3.763540745E0,7.470091931E0
4.910141710E0,-3.444669008E0,4.637689114E0,3.730554104E0,6.876840758E0
4.912136633E0,-2.992017984E0,4.296215057E0,3.665191412E0,6.390873456E0
4.914135595E0,-2.780047655E0,4.141666412E0,3.619987488E0,6.163308774E0
4.916133403E0,-2.378709316E0,3.881437778E0,3.511253357E0,5.749149274E0
4.918132441E0,-1.899180055E0,3.431840897E0,3.415347576E0,5.200866840E0
4.920130441E0,-1.620625496E0,3.121521473E0,3.367700100E0,4.869468890E0
4.922129441E0,-1.048244715E0,2.532036543E0,3.273015976E0,4.268800723E0
4.924127287E0,-5.192354321E-1,2.121535063E0,3.153286457E0,3.835848268E0
4.926126864E0,-2.926044464E-1,2.006081581E0,3.076317310E0,3.684251466E0
4.928124749E0,1.032362282E-1,1.899180055E0,2.913216352E0,3.479133817E0
4.930155633E0,4.569272101E-1,1.855197787E0,2.769052267E0,3.364252036E0
4.932150441E0,6.249151230E-1,1.847256541E0,2.712241650E0,3.340528462E0
4.934149903E0,9.272934198E-1,1.797165513E0,2.633440018E0,3.320343852E0
4.936148172E0,1.057407737E0,1.750128984E0,2.610227108E0,3.315772631E0
4.938147941E0,1.265101910E0,1.621847272E0,2.573575258E0,3.294565377E0
4.940146133E0,1.397659659E0,1.488678575E0,2.520430088E0,3.243791647E0
4.942145710E0,1.431257248E0,1.425148606E0,2.489275932E0,3.205626386E0
4.944143864E0,1.459357023E0,1.295645237E0,2.425745964E0,3.113304191E0
4.946143210E0,1.441031098E0,1.194852471E0,2.387872219E0,3.034168220E0
4.948141095E0,1.417207360E0,1.171028733E0,2.371378899E0,3.000537098E0
4.950160826E0,1.375057697E0,1.123992085E0,2.334727049E0,2.933443756E0
4.952156095E0,1.323134065E0,1.166141748E0,2.312124968E0,2.908004848E0
4.954155633E0,1.299310327E0,1.217454433E0,2.313957453E0,2.919726308E0
4.956153479E0,1.262658477E0,1.307862520E0,2.348776817E0,2.970111671E0
4.958152749E0,1.243721604E0,1.452026725E0,2.403754711E0,3.071361547E0
4.960157864E0,1.235169530E0,1.538158655E0,2.426356792E0,3.127104587E0
4.962157672E0,1.224784851E0,1.755626678E0,2.467284679E0,3.266468530E0
4.964155902E0,1.217454433E0,2.001805305E0,2.493551970E0,3.421581682E0
4.966155556E0,1.219897866E0,2.111150265E0,2.510045290E0,3.499347597E0
4.968153672E0,1.242499948E0,2.363437653E0,2.539977789E0,3.685258583E0
4.970170941E0,1.266323686E0,2.593733788E0,2.555249214E0,3.854909750E0
4.972165941E0,1.287703991E0,2.705522060E0,2.558914423E0,3.940313974E0
4.974165749E0,1.342070937E0,2.916270733E0,2.557081938E0,4.104199974E0
4.976163864E0,1.405600905E0,3.145345211E0,2.536312580E0,4.278059362E0
4.978163595E0,1.436144233E0,3.276070356E0,2.510045290E0,4.369836907E0
4.980161441E0,1.496619821E0,3.528357744E0,2.470949888E0,4.560128574E0
4.982161056E0,1.566258430E0,3.772703648E0,2.453234911E0,4.764957483E0
4.984159172E0,1.601688623E0,3.896709442E0,2.447126150E0,4.872184040E0
4.986158479E0,1.660942554E0,4.112955570E0,2.403754711E0,5.045113517E0
4.988156672E0,1.706146598E0,4.301712990E0,2.323120594E0,5.178084603E0
4.990193518E0,1.739133358E0,4.382347107E0,2.290133715E0,5.241589781E0
4.992188902E0,1.831984878E0,4.462981701E0,2.268753529E0,5.331192815E0
4.994188633E0,1.872912884E0,4.507574558E0,2.266921043E0,5.381910635E0
4.996187287E0,1.937664509E0,4.555222034E0,2.229047298E0,5.428926541E0
4.998187133E0,2.004859686E0,4.525289536E0,2.172236919E0,5.405212389E0
5.000185710E0,2.045176744E0,4.467257500E0,2.150856495E0,5.363331161E0
5.002185787E0,2.133752346E0,4.287052155E0,2.108095884E0,5.232187258E0
5.004184325E0,2.207667112E0,4.072027683E0,2.060448408E0,5.069580966E0
5.006184364E0,2.255925417E0,3.951076508E0,2.045787811E0,4.988532131E0
5.008190172E0,2.410474300E0,3.598607063E0,2.049452782E0,4.791723683E0
5.010206748E0,2.566244841E0,3.137403965E0,2.084272146E0,4.557752363E0
5.012202056E0,2.609616280E0,2.900388241E0,2.092824221E0,4.427444217E0
5.014202287E0,2.700635195E0,2.437352419E0,2.106263399E0,4.203624957E0
5.016200864E0,2.862514496E0,2.014633656E0,2.150856495E0,4.108396484E0
5.018242095E0,2.944981337E0,1.773952723E0,2.161852121E0,4.061210156E0
5.020237748E0,3.079982519E0,1.361618638E0,2.186897516E0,4.015322948E0
5.022237748E0,3.166725397E0,1.007927656E0,2.193006277E0,3.981625853E0
5.024236441E0,3.228422880E0,8.747590184E-1,2.185675859E0,3.995634693E0
5.026236710E0,3.296228886E0,5.674937963E-1,2.204612732E0,4.005932023E0
5.028235556E0,3.377473831E0,4.153883755E-1,2.262033939E0,4.086156449E0
5.030264364E0,3.458108187E0,5.094616413E-1,2.250427485E0,4.157221098E0
5.032260364E0,3.550348759E0,4.453207552E-1,2.166738987E0,4.183066426E0
5.034260325E0,3.658472061E0,2.809980214E-1,2.103819847E0,4.229590484E0
5.036258902E0,3.701232433E0,1.747074574E-1,2.085494041E0,4.251932457E0
5.038258748E0,3.811188221E0,-8.002334833E-2,2.054339886E0,4.330343146E0
5.040257171E0,3.946189404E0,-3.567453027E-1,2.019520521E0,4.447262209E0
5.042256748E0,4.013995647E0,-5.119050741E-1,2.010357618E0,4.518378649E0
5.044255133E0,4.185037613E0,-8.038986921E-1,1.998140216E0,4.706735307E0
5.046254902E0,4.346306324E0,-1.110553026E0,1.994475007E0,4.909341834E0
5.048253441E0,4.412890434E0,-1.271821499E0,1.985922933E0,5.003500955E0
5.050282018E0,4.519792080E0,-1.603521228E0,1.980425119E0,5.188630304E0
5.052276979E0,4.566217899E0,-1.759291887E0,1.974927306E0,5.276911191E0
5.054276979E0,4.612032413E0,-2.039679050E0,1.963931799E0,5.411853816E0
5.056282902E0,4.626693249E0,-2.265088320E0,1.944994926E0,5.506352766E0
5.058282902E0,4.635245323E0,-2.335948706E0,1.946216702E0,5.543456955E0
5.060281441E0,4.673729897E0,-2.296853304E0,1.941329718E0,5.557701622E0
5.062281287E0,4.693277836E0,-2.123367548E0,1.940108061E0,5.504504144E0
5.064279671E0,4.674951553E0,-2.042733431E0,1.954157948E0,5.463210154E0
5.066279441E0,4.594928265E0,-1.871080279E0,1.959044814E0,5.334056969E0
5.068277479E0,4.484361649E0,-1.754405022E0,1.940718889E0,5.191707444E0
5.070296633E0,4.417166710E0,-1.720807433E0,1.929723263E0,5.118239134E0
5.072291710E0,4.263228416E0,-1.690264106E0,1.901623487E0,4.964703533E0
5.074291710E0,4.084245205E0,-1.720196486E0,1.863139033E0,4.807434025E0
5.076290402E0,3.990782738E0,-1.760513663E0,1.835650086E0,4.732374294E0
5.078290441E0,3.791029692E0,-1.885740995E0,1.778839588E0,4.592624033E0
5.080289210E0,3.587000608E0,-2.050674677E0,1.737300754E0,4.482192979E0
5.082289402E0,3.488651514E0,-2.142304420E0,1.723250866E0,4.441818452E0
5.084288017E0,3.298672438E0,-2.345722437E0,1.711644411E0,4.394699101E0
5.086288094E0,3.124575615E0,-2.571742773E0,1.728748679E0,4.400614237E0
5.088286671E0,3.043941498E0,-2.683531046E0,1.750128984E0,4.419261271E0
5.090310671E0,2.888170958E0,-2.910772800E0,1.818545818E0,4.485670370E0
5.092306017E0,2.735454559E0,-3.126408339E0,1.921171188E0,4.576902826E0
5.094305902E0,2.657263756E0,-3.230255365E0,1.986533761E0,4.630541737E0
5.096304210E0,2.498438835E0,-3.423899651E0,2.133141518E0,4.745058289E0
5.098304402E0,2.332894325E0,-3.606548309E0,2.295631647E0,4.870268093E0
5.100302979E0,2.247373343E0,-3.698178291E0,2.373211384E0,4.935518401E0
5.102302979E0,2.078163624E0,-3.883270264E0,2.522873402E0,5.075770108E0
5.104308710E0,1.989588141E0,-3.987117529E0,2.593733788E0,5.155872586E0
5.106308787E0,1.816713214E0,-4.191757202E0,2.707965612E0,5.310777071E0
5.108307171E0,1.622458100E0,-4.393953800E0,2.786156416E0,5.449942005E0
5.110342440E0,1.516167521E0,-4.491692066E0,2.817310572E0,5.514644180E0
5.112338287E0,1.297477722E0,-4.689001560E0,2.855794907E0,5.641431434E0
5.114338325E0,1.053131700E0,-4.863708973E0,2.879007816E0,5.749211890E0
5.116336787E0,9.260717034E-1,-4.939456463E0,2.891225100E0,5.797846283E0
5.118336825E0,6.743952036E-1,-5.098281384E0,2.915048838E0,5.911411987E0
5.120335863E0,4.227187634E-1,-5.243056297E0,2.944981337E0,6.028370059E0
5.122336056E0,3.029891551E-1,-5.307807922E0,2.961474657E0,6.085635506E0
5.124334863E0,6.902777404E-2,-5.422039986E0,2.993239641E0,6.193768319E0
5.126335171E0,-1.545489132E-1,-5.522222042E0,3.019506931E0,6.295732186E0
5.128333786E0,-2.571742535E-1,-5.560095310E0,3.029280663E0,6.336981915E0
5.130349056E0,-4.642575979E-1,-5.632788658E0,3.044552326E0,6.419746261E0
5.132344786E0,-6.633996367E-1,-5.684101105E0,3.032945871E0,6.476717155E0
